Navn;Stasjon;Tid(norsk normaltid);Høyeste vindkast (1 t);Lufttemperatur
Slettnes Fyr;SN96400;11.03.2024 16:00;15,9;2,3
Slettnes Fyr;SN96400;11.03.2024 17:00;15,2;2,1
Slettnes Fyr;SN96400;11.03.2024 18:00;14;2,7
Slettnes Fyr;SN96400;11.03.2024 19:00;15,9;2,6
Slettnes Fyr;SN96400;11.03.2024 20:00;15;1,4
Slettnes Fyr;SN96400;11.03.2024 21:00;16,1;2,6
Slettnes Fyr;SN96400;11.03.2024 22:00;16,2;1,9
Slettnes Fyr;SN96400;11.03.2024 23:00;18,2;1,4
Slettnes Fyr;SN96400;12.03.2024 00:00;15,7;2,2
Slettnes Fyr;SN96400;12.03.2024 01:00;15,4;2,2
Slettnes Fyr;SN96400;12.03.2024 02:00;15,7;2,1
Slettnes Fyr;SN96400;12.03.2024 03:00;19,3;2,1
Slettnes Fyr;SN96400;12.03.2024 04:00;19,4;2,4
Slettnes Fyr;SN96400;12.03.2024 05:00;19,7;1,7
Slettnes Fyr;SN96400;12.03.2024 06:00;16,5;2,1
Slettnes Fyr;SN96400;12.03.2024 07:00;19,5;1,1
Slettnes Fyr;SN96400;12.03.2024 08:00;18,5;-0,7
Slettnes Fyr;SN96400;12.03.2024 09:00;18,8;-1,6
Slettnes Fyr;SN96400;12.03.2024 10:00;18,5;-1,9
Slettnes Fyr;SN96400;12.03.2024 11:00;16,6;-2,6
Slettnes Fyr;SN96400;12.03.2024 12:00;16,6;-3,1
Slettnes Fyr;SN96400;12.03.2024 13:00;15,5;-3,9
Slettnes Fyr;SN96400;12.03.2024 14:00;15,4;-4
Slettnes Fyr;SN96400;12.03.2024 15:00;14,7;-4,6
Slettnes Fyr;SN96400;12.03.2024 16:00;16,3;-4,7
Slettnes Fyr;SN96400;12.03.2024 17:00;13,1;-4,8
Slettnes Fyr;SN96400;12.03.2024 18:00;14,4;-5
Slettnes Fyr;SN96400;12.03.2024 19:00;12,8;-5
Slettnes Fyr;SN96400;12.03.2024 20:00;11;-5,2
Slettnes Fyr;SN96400;12.03.2024 21:00;10,6;-5,7
Slettnes Fyr;SN96400;12.03.2024 22:00;10,5;-5,4
Slettnes Fyr;SN96400;12.03.2024 23:00;9,7;-5,5
Slettnes Fyr;SN96400;13.03.2024 00:00;10,7;-5,3
Slettnes Fyr;SN96400;13.03.2024 01:00;9,3;-5,7
Slettnes Fyr;SN96400;13.03.2024 02:00;7,1;-5,6
Slettnes Fyr;SN96400;13.03.2024 03:00;6,3;-5,8
Slettnes Fyr;SN96400;13.03.2024 04:00;4,9;-5,8
Slettnes Fyr;SN96400;13.03.2024 05:00;6,4;-6,2
Slettnes Fyr;SN96400;13.03.2024 06:00;6,5;-6,4
Slettnes Fyr;SN96400;13.03.2024 07:00;6,5;-6,3
Slettnes Fyr;SN96400;13.03.2024 08:00;5,8;-6,1
Slettnes Fyr;SN96400;13.03.2024 09:00;6,2;-5,8
Slettnes Fyr;SN96400;13.03.2024 10:00;6,9;-5,6
Slettnes Fyr;SN96400;13.03.2024 11:00;7,9;-5,9
Slettnes Fyr;SN96400;13.03.2024 12:00;9,6;-6,1
Slettnes Fyr;SN96400;13.03.2024 13:00;8,8;-6,3
Slettnes Fyr;SN96400;13.03.2024 14:00;7,8;-5,8
Slettnes Fyr;SN96400;13.03.2024 15:00;7,5;-5,6
Slettnes Fyr;SN96400;13.03.2024 16:00;6,2;-5,8
Slettnes Fyr;SN96400;13.03.2024 17:00;5;-6,1
Slettnes Fyr;SN96400;13.03.2024 18:00;4;-6,1
Slettnes Fyr;SN96400;13.03.2024 19:00;3,9;-5,9
Slettnes Fyr;SN96400;13.03.2024 20:00;4,6;-5,7
Slettnes Fyr;SN96400;13.03.2024 21:00;4,3;-5,9
Slettnes Fyr;SN96400;13.03.2024 22:00;4,5;-5,8
Slettnes Fyr;SN96400;13.03.2024 23:00;5,4;-5,7
Slettnes Fyr;SN96400;14.03.2024 00:00;4,9;-5,7
Slettnes Fyr;SN96400;14.03.2024 01:00;5,5;-5,9
Slettnes Fyr;SN96400;14.03.2024 02:00;5;-5,8
Slettnes Fyr;SN96400;14.03.2024 03:00;5,2;-6,8
Slettnes Fyr;SN96400;14.03.2024 04:00;4,9;-7
Slettnes Fyr;SN96400;14.03.2024 05:00;5,3;-6,3
Slettnes Fyr;SN96400;14.03.2024 06:00;4,9;-6,8
Slettnes Fyr;SN96400;14.03.2024 07:00;6,1;-5,7
Slettnes Fyr;SN96400;14.03.2024 08:00;9,7;-4,9
Slettnes Fyr;SN96400;14.03.2024 09:00;12,7;-4,9
Slettnes Fyr;SN96400;14.03.2024 10:00;6,8;-4
Slettnes Fyr;SN96400;14.03.2024 11:00;7,3;-3,9
Slettnes Fyr;SN96400;14.03.2024 12:00;7,5;-4
Slettnes Fyr;SN96400;14.03.2024 13:00;6,8;-3,7
Slettnes Fyr;SN96400;14.03.2024 14:00;4,4;-3,4
Slettnes Fyr;SN96400;14.03.2024 15:00;2,1;-3,3
Slettnes Fyr;SN96400;14.03.2024 16:00;2,4;-4
Slettnes Fyr;SN96400;14.03.2024 17:00;3,6;-3,8
Slettnes Fyr;SN96400;14.03.2024 18:00;4;-3,3
Slettnes Fyr;SN96400;14.03.2024 19:00;4,9;-2,9
Slettnes Fyr;SN96400;14.03.2024 20:00;7,2;-2,2
Slettnes Fyr;SN96400;14.03.2024 21:00;8,8;-1,1
Slettnes Fyr;SN96400;14.03.2024 22:00;10,3;-0,9
Slettnes Fyr;SN96400;14.03.2024 23:00;13,4;-1,4
Slettnes Fyr;SN96400;15.03.2024 00:00;12,9;-0,2
Slettnes Fyr;SN96400;15.03.2024 01:00;13,3;-0,9
Slettnes Fyr;SN96400;15.03.2024 02:00;16,4;-1,3
Slettnes Fyr;SN96400;15.03.2024 03:00;16,6;-0,8
Slettnes Fyr;SN96400;15.03.2024 04:00;17,6;-1,3
Slettnes Fyr;SN96400;15.03.2024 05:00;17,5;-2
Slettnes Fyr;SN96400;15.03.2024 06:00;16,9;-2,3
Slettnes Fyr;SN96400;15.03.2024 07:00;17,2;-3,1
Slettnes Fyr;SN96400;15.03.2024 08:00;16,8;-3,7
Slettnes Fyr;SN96400;15.03.2024 09:00;14,9;-3,7
Slettnes Fyr;SN96400;15.03.2024 10:00;14,3;-4,2
Slettnes Fyr;SN96400;15.03.2024 11:00;13,6;-4,1
Slettnes Fyr;SN96400;15.03.2024 12:00;13,6;-4
Slettnes Fyr;SN96400;15.03.2024 13:00;13,7;-4,2
Slettnes Fyr;SN96400;15.03.2024 14:00;14,5;-4,7
Slettnes Fyr;SN96400;15.03.2024 15:00;13,8;-5,1
Slettnes Fyr;SN96400;15.03.2024 16:00;10,9;-5,1
Slettnes Fyr;SN96400;15.03.2024 17:00;8;-5,9
Slettnes Fyr;SN96400;15.03.2024 18:00;4,7;-7,3
Slettnes Fyr;SN96400;15.03.2024 19:00;6,7;-8,9
Slettnes Fyr;SN96400;15.03.2024 20:00;10,4;-8,1
Slettnes Fyr;SN96400;15.03.2024 21:00;7,7;-8,6
Slettnes Fyr;SN96400;15.03.2024 22:00;14,1;-8,1
Slettnes Fyr;SN96400;15.03.2024 23:00;14,2;-8,1
Slettnes Fyr;SN96400;16.03.2024 00:00;15,4;-8
Slettnes Fyr;SN96400;16.03.2024 01:00;13,4;-8,1
Slettnes Fyr;SN96400;16.03.2024 02:00;12,8;-8,1
Slettnes Fyr;SN96400;16.03.2024 03:00;13,7;-7,8
Slettnes Fyr;SN96400;16.03.2024 04:00;12,4;-7,7
Slettnes Fyr;SN96400;16.03.2024 05:00;11,9;-7,6
Slettnes Fyr;SN96400;16.03.2024 06:00;10,6;-6,7
Slettnes Fyr;SN96400;16.03.2024 07:00;6,2;-5,7
Slettnes Fyr;SN96400;16.03.2024 08:00;6,9;-6,1
Slettnes Fyr;SN96400;16.03.2024 09:00;5,7;-6,4
Slettnes Fyr;SN96400;16.03.2024 10:00;5,6;-6
Slettnes Fyr;SN96400;16.03.2024 11:00;4,5;-6
Slettnes Fyr;SN96400;16.03.2024 12:00;7,1;-5,4
Slettnes Fyr;SN96400;16.03.2024 13:00;18,8;-5,2
Slettnes Fyr;SN96400;16.03.2024 14:00;19,7;-4,8
Slettnes Fyr;SN96400;16.03.2024 15:00;21,1;-5,5
Slettnes Fyr;SN96400;16.03.2024 16:00;17,1;-5,2
Slettnes Fyr;SN96400;16.03.2024 17:00;14,7;-5
Slettnes Fyr;SN96400;16.03.2024 18:00;11,9;-4,8
Slettnes Fyr;SN96400;16.03.2024 19:00;12,5;-4,9
Slettnes Fyr;SN96400;16.03.2024 20:00;10,8;-4,9
Slettnes Fyr;SN96400;16.03.2024 21:00;10,6;-5,6
Slettnes Fyr;SN96400;16.03.2024 22:00;10,7;-5,8
Slettnes Fyr;SN96400;16.03.2024 23:00;15,9;-5,3
Slettnes Fyr;SN96400;17.03.2024 00:00;18;-4,8
Slettnes Fyr;SN96400;17.03.2024 01:00;17,6;-5,2
Slettnes Fyr;SN96400;17.03.2024 02:00;13,8;-5,6
Slettnes Fyr;SN96400;17.03.2024 03:00;15,1;-6
Slettnes Fyr;SN96400;17.03.2024 04:00;12,3;-5,6
Slettnes Fyr;SN96400;17.03.2024 05:00;11,5;-6,6
Slettnes Fyr;SN96400;17.03.2024 06:00;11,6;-6
Slettnes Fyr;SN96400;17.03.2024 07:00;10;-5,5
Slettnes Fyr;SN96400;17.03.2024 08:00;10,3;-5,3
Slettnes Fyr;SN96400;17.03.2024 09:00;9,9;-5,1
Slettnes Fyr;SN96400;17.03.2024 10:00;9,6;-5,1
Slettnes Fyr;SN96400;17.03.2024 11:00;9,5;-5,7
Slettnes Fyr;SN96400;17.03.2024 12:00;11,2;-5,5
Slettnes Fyr;SN96400;17.03.2024 13:00;12,2;-5,7
Slettnes Fyr;SN96400;17.03.2024 14:00;11,5;-5,6
Slettnes Fyr;SN96400;17.03.2024 15:00;7,9;-5,3
Slettnes Fyr;SN96400;17.03.2024 16:00;7;-7,2
Slettnes Fyr;SN96400;17.03.2024 17:00;7,5;-8,8
Slettnes Fyr;SN96400;17.03.2024 18:00;6,9;-8,2
Slettnes Fyr;SN96400;17.03.2024 19:00;9,5;-6,8
Slettnes Fyr;SN96400;17.03.2024 20:00;10,9;-4,9
Slettnes Fyr;SN96400;17.03.2024 21:00;12,9;-4,2
Slettnes Fyr;SN96400;17.03.2024 22:00;12,8;-4
Slettnes Fyr;SN96400;17.03.2024 23:00;11,7;-4,7
Slettnes Fyr;SN96400;18.03.2024 00:00;9,2;-4,4
Slettnes Fyr;SN96400;18.03.2024 01:00;8,1;-5,1
Slettnes Fyr;SN96400;18.03.2024 02:00;6,7;-4,8
Slettnes Fyr;SN96400;18.03.2024 03:00;7,3;-4,7
Slettnes Fyr;SN96400;18.03.2024 04:00;12,6;-3,7
Slettnes Fyr;SN96400;18.03.2024 05:00;13,6;-3,9
Slettnes Fyr;SN96400;18.03.2024 06:00;12,6;-4,2
Slettnes Fyr;SN96400;18.03.2024 07:00;11,7;-4,5
Slettnes Fyr;SN96400;18.03.2024 08:00;10,8;-4,2
Slettnes Fyr;SN96400;18.03.2024 09:00;11,8;-4,4
Slettnes Fyr;SN96400;18.03.2024 10:00;11,5;-4,4
Slettnes Fyr;SN96400;18.03.2024 11:00;12,7;-4,6
Slettnes Fyr;SN96400;18.03.2024 12:00;13,6;-4,4
Slettnes Fyr;SN96400;18.03.2024 13:00;14,1;-4,2
Slettnes Fyr;SN96400;18.03.2024 14:00;14,9;-4,2
Slettnes Fyr;SN96400;18.03.2024 15:00;15,8;-3,5
Slettnes Fyr;SN96400;18.03.2024 16:00;16;-3,5
Slettnes Fyr;SN96400;18.03.2024 17:00;16,2;-3,4
Slettnes Fyr;SN96400;18.03.2024 18:00;14,8;-3
Slettnes Fyr;SN96400;18.03.2024 19:00;14,5;-2,8
Slettnes Fyr;SN96400;18.03.2024 20:00;13,8;-2,3
Slettnes Fyr;SN96400;18.03.2024 21:00;13,3;-2,2
Slettnes Fyr;SN96400;18.03.2024 22:00;12,9;-2,2
Slettnes Fyr;SN96400;18.03.2024 23:00;13;-2,7
Slettnes Fyr;SN96400;19.03.2024 00:00;11,7;-2,6
Slettnes Fyr;SN96400;19.03.2024 01:00;11;-2,8
Slettnes Fyr;SN96400;19.03.2024 02:00;9,5;-2,7
Slettnes Fyr;SN96400;19.03.2024 03:00;8;-2,3
Slettnes Fyr;SN96400;19.03.2024 04:00;9,3;-2,6
Slettnes Fyr;SN96400;19.03.2024 05:00;8,9;-2,6
Slettnes Fyr;SN96400;19.03.2024 06:00;8,8;-2,5
Slettnes Fyr;SN96400;19.03.2024 07:00;9,6;-2,6
Slettnes Fyr;SN96400;19.03.2024 08:00;9,3;-2,6
Slettnes Fyr;SN96400;19.03.2024 09:00;9,6;-2,4
Slettnes Fyr;SN96400;19.03.2024 10:00;10,1;-2,6
Slettnes Fyr;SN96400;19.03.2024 11:00;9,8;-2,8
Slettnes Fyr;SN96400;19.03.2024 12:00;10,6;-2,8
Slettnes Fyr;SN96400;19.03.2024 13:00;12,4;-2,6
Slettnes Fyr;SN96400;19.03.2024 14:00;12,1;-2,5
Slettnes Fyr;SN96400;19.03.2024 15:00;12,5;-2,3
Slettnes Fyr;SN96400;19.03.2024 16:00;13,6;-2,8
Slettnes Fyr;SN96400;19.03.2024 17:00;13,9;-2,6
Slettnes Fyr;SN96400;19.03.2024 18:00;14,2;-2,6
Slettnes Fyr;SN96400;19.03.2024 19:00;14,8;-2,4
Slettnes Fyr;SN96400;19.03.2024 20:00;15,3;-2,2
Slettnes Fyr;SN96400;19.03.2024 21:00;15;-1,5
Slettnes Fyr;SN96400;19.03.2024 22:00;13,9;-1,4
Slettnes Fyr;SN96400;19.03.2024 23:00;10,9;-1,1
Slettnes Fyr;SN96400;20.03.2024 00:00;11;-1
Slettnes Fyr;SN96400;20.03.2024 01:00;8,6;-0,7
Slettnes Fyr;SN96400;20.03.2024 02:00;7,8;-0,7
Slettnes Fyr;SN96400;20.03.2024 03:00;8,3;-0,7
Slettnes Fyr;SN96400;20.03.2024 04:00;8,1;-0,7
Slettnes Fyr;SN96400;20.03.2024 05:00;8,9;-0,7
Slettnes Fyr;SN96400;20.03.2024 06:00;8,5;-0,8
Slettnes Fyr;SN96400;20.03.2024 07:00;8,5;-0,6
Slettnes Fyr;SN96400;20.03.2024 08:00;9,4;-0,6
Slettnes Fyr;SN96400;20.03.2024 09:00;9,3;-0,5
Slettnes Fyr;SN96400;20.03.2024 10:00;7,5;-0,5
Slettnes Fyr;SN96400;20.03.2024 11:00;8;-0,1
Slettnes Fyr;SN96400;20.03.2024 12:00;6,5;0
Slettnes Fyr;SN96400;20.03.2024 13:00;7,2;0,3
Slettnes Fyr;SN96400;20.03.2024 14:00;7,9;-0,5
Slettnes Fyr;SN96400;20.03.2024 15:00;6,4;-0,3
Slettnes Fyr;SN96400;20.03.2024 16:00;2,8;-1,1
Slettnes Fyr;SN96400;20.03.2024 17:00;2,3;-1,4
Slettnes Fyr;SN96400;20.03.2024 18:00;2,7;-2
Slettnes Fyr;SN96400;20.03.2024 19:00;2,6;-1,6
Slettnes Fyr;SN96400;20.03.2024 20:00;1,5;-1,5
Slettnes Fyr;SN96400;20.03.2024 21:00;3,1;-1,8
Slettnes Fyr;SN96400;20.03.2024 22:00;3,4;-1,7
Slettnes Fyr;SN96400;20.03.2024 23:00;5,3;-1
Slettnes Fyr;SN96400;21.03.2024 00:00;4,2;-1,1
Slettnes Fyr;SN96400;21.03.2024 01:00;4,2;-0,8
Slettnes Fyr;SN96400;21.03.2024 02:00;3,5;-0,8
Slettnes Fyr;SN96400;21.03.2024 03:00;7;0,3
Slettnes Fyr;SN96400;21.03.2024 04:00;14,7;-0,2
Slettnes Fyr;SN96400;21.03.2024 05:00;14,8;-0,2
Slettnes Fyr;SN96400;21.03.2024 06:00;14,6;-0,5
Slettnes Fyr;SN96400;21.03.2024 07:00;14,4;-0,4
Slettnes Fyr;SN96400;21.03.2024 08:00;13,9;-0,6
Slettnes Fyr;SN96400;21.03.2024 09:00;12,3;-0,4
Slettnes Fyr;SN96400;21.03.2024 10:00;11,7;-0,5
Slettnes Fyr;SN96400;21.03.2024 11:00;11,1;-0,9
Slettnes Fyr;SN96400;21.03.2024 12:00;9,5;-1,3
Slettnes Fyr;SN96400;21.03.2024 13:00;10,8;-1,7
Slettnes Fyr;SN96400;21.03.2024 14:00;11,7;-2
Slettnes Fyr;SN96400;21.03.2024 15:00;11,4;-2,7
Slettnes Fyr;SN96400;21.03.2024 16:00;10,7;-2,8
Slettnes Fyr;SN96400;21.03.2024 17:00;10,1;-2,9
Slettnes Fyr;SN96400;21.03.2024 18:00;9,8;-3,1
Slettnes Fyr;SN96400;21.03.2024 19:00;10,3;-3,4
Slettnes Fyr;SN96400;21.03.2024 20:00;10;-3,5
Slettnes Fyr;SN96400;21.03.2024 21:00;9,4;-3,6
Slettnes Fyr;SN96400;21.03.2024 22:00;9,4;-3,6
Slettnes Fyr;SN96400;21.03.2024 23:00;9;-3,6
Slettnes Fyr;SN96400;22.03.2024 00:00;10,7;-3,3
Slettnes Fyr;SN96400;22.03.2024 01:00;10,5;-3,2
Slettnes Fyr;SN96400;22.03.2024 02:00;10,6;-3,7
Slettnes Fyr;SN96400;22.03.2024 03:00;9,9;-3,5
Slettnes Fyr;SN96400;22.03.2024 04:00;12,2;-3,3
Slettnes Fyr;SN96400;22.03.2024 05:00;13;-3,1
Slettnes Fyr;SN96400;22.03.2024 06:00;11,7;-2,9
Slettnes Fyr;SN96400;22.03.2024 07:00;11,3;-3,1
Slettnes Fyr;SN96400;22.03.2024 08:00;9,9;-3,1
Slettnes Fyr;SN96400;22.03.2024 09:00;8,6;-3,1
Slettnes Fyr;SN96400;22.03.2024 10:00;8,9;-2,3
Slettnes Fyr;SN96400;22.03.2024 11:00;7;-1,8
Slettnes Fyr;SN96400;22.03.2024 12:00;4,7;-1,3
Slettnes Fyr;SN96400;22.03.2024 13:00;3,8;-1,5
Slettnes Fyr;SN96400;22.03.2024 14:00;4,8;-2,5
Slettnes Fyr;SN96400;22.03.2024 15:00;3,6;-2,4
Slettnes Fyr;SN96400;22.03.2024 16:00;2,7;-2,6
Slettnes Fyr;SN96400;22.03.2024 17:00;8,6;-1,9
Slettnes Fyr;SN96400;22.03.2024 18:00;9,7;-1,7
Slettnes Fyr;SN96400;22.03.2024 19:00;10,8;-1,2
Slettnes Fyr;SN96400;22.03.2024 20:00;13,2;-0,9
Slettnes Fyr;SN96400;22.03.2024 21:00;12,4;-0,6
Slettnes Fyr;SN96400;22.03.2024 22:00;12,7;-0,9
Slettnes Fyr;SN96400;22.03.2024 23:00;12,2;-0,7
Slettnes Fyr;SN96400;23.03.2024 00:00;12,1;-1,1
Slettnes Fyr;SN96400;23.03.2024 01:00;9,5;-2,4
Slettnes Fyr;SN96400;23.03.2024 02:00;8,2;-5,7
Slettnes Fyr;SN96400;23.03.2024 03:00;6,6;-6,6
Slettnes Fyr;SN96400;23.03.2024 04:00;7,5;-5
Slettnes Fyr;SN96400;23.03.2024 05:00;8,6;-5,3
Slettnes Fyr;SN96400;23.03.2024 06:00;9,4;-5,7
Slettnes Fyr;SN96400;23.03.2024 07:00;9,2;-6,8
Slettnes Fyr;SN96400;23.03.2024 08:00;7,6;-5,2
Slettnes Fyr;SN96400;23.03.2024 09:00;10,2;-5
Slettnes Fyr;SN96400;23.03.2024 10:00;11,3;-5
Slettnes Fyr;SN96400;23.03.2024 11:00;12,4;-5
Slettnes Fyr;SN96400;23.03.2024 12:00;10,4;-5,3
Slettnes Fyr;SN96400;23.03.2024 13:00;10,9;-5,5
Slettnes Fyr;SN96400;23.03.2024 14:00;10,7;-5,6
Slettnes Fyr;SN96400;23.03.2024 15:00;11,5;-5,8
Slettnes Fyr;SN96400;23.03.2024 16:00;8,5;-6,4
Slettnes Fyr;SN96400;23.03.2024 17:00;8,7;-6,2
Slettnes Fyr;SN96400;23.03.2024 18:00;11,1;-5,9
Slettnes Fyr;SN96400;23.03.2024 19:00;11,4;-6,3
Slettnes Fyr;SN96400;23.03.2024 20:00;10,8;-6,4
Slettnes Fyr;SN96400;23.03.2024 21:00;8,2;-7,2
Slettnes Fyr;SN96400;23.03.2024 22:00;9,6;-6,6
Slettnes Fyr;SN96400;23.03.2024 23:00;9,1;-7,3
Slettnes Fyr;SN96400;24.03.2024 00:00;12,7;-6,9
Slettnes Fyr;SN96400;24.03.2024 01:00;11,3;-6,8
Slettnes Fyr;SN96400;24.03.2024 02:00;9,5;-7,4
Slettnes Fyr;SN96400;24.03.2024 03:00;12,7;-6,3
Slettnes Fyr;SN96400;24.03.2024 04:00;13,8;-6,7
Slettnes Fyr;SN96400;24.03.2024 05:00;12;-8,9
Slettnes Fyr;SN96400;24.03.2024 06:00;8,4;-8,1
Slettnes Fyr;SN96400;24.03.2024 07:00;9,1;-7,3
Slettnes Fyr;SN96400;24.03.2024 08:00;13;-7
Slettnes Fyr;SN96400;24.03.2024 09:00;12,6;-7
Slettnes Fyr;SN96400;24.03.2024 10:00;11,2;-6,6
Slettnes Fyr;SN96400;24.03.2024 11:00;10,6;-5,9
Slettnes Fyr;SN96400;24.03.2024 12:00;10,8;-5,4
Slettnes Fyr;SN96400;24.03.2024 13:00;12;-5,8
Slettnes Fyr;SN96400;24.03.2024 14:00;12,2;-5,7
Slettnes Fyr;SN96400;24.03.2024 15:00;9,6;-5,2
Slettnes Fyr;SN96400;24.03.2024 16:00;16,1;-5,5
Slettnes Fyr;SN96400;24.03.2024 17:00;15,2;-5,9
Slettnes Fyr;SN96400;24.03.2024 18:00;14;-6,1
Slettnes Fyr;SN96400;24.03.2024 19:00;13,5;-6,6
Slettnes Fyr;SN96400;24.03.2024 20:00;11,6;-6,6
Slettnes Fyr;SN96400;24.03.2024 21:00;12,7;-7,5
Slettnes Fyr;SN96400;24.03.2024 22:00;8;-8,9
Slettnes Fyr;SN96400;24.03.2024 23:00;5,4;-11,5
Slettnes Fyr;SN96400;25.03.2024 00:00;6,8;-10,2
Slettnes Fyr;SN96400;25.03.2024 01:00;5,9;-10,1
Slettnes Fyr;SN96400;25.03.2024 02:00;5;-9,8
Slettnes Fyr;SN96400;25.03.2024 03:00;4,8;-9,8
Slettnes Fyr;SN96400;25.03.2024 04:00;4,9;-9,1
Slettnes Fyr;SN96400;25.03.2024 05:00;5,6;-9,7
Slettnes Fyr;SN96400;25.03.2024 06:00;6,6;-11,6
Slettnes Fyr;SN96400;25.03.2024 07:00;6,4;-9,4
Slettnes Fyr;SN96400;25.03.2024 08:00;7,6;-7,2
Slettnes Fyr;SN96400;25.03.2024 09:00;7,4;-7,2
Slettnes Fyr;SN96400;25.03.2024 10:00;6,3;-6,3
Slettnes Fyr;SN96400;25.03.2024 11:00;4,7;-8,8
Slettnes Fyr;SN96400;25.03.2024 12:00;5,2;-8
Slettnes Fyr;SN96400;25.03.2024 13:00;4,5;-6,9
Slettnes Fyr;SN96400;25.03.2024 14:00;3,2;-6,5
Slettnes Fyr;SN96400;25.03.2024 15:00;7,8;-6,3
Slettnes Fyr;SN96400;25.03.2024 16:00;7,7;-8,8
Slettnes Fyr;SN96400;25.03.2024 17:00;5,5;-8,1
Slettnes Fyr;SN96400;25.03.2024 18:00;5,5;-8,8
Slettnes Fyr;SN96400;25.03.2024 19:00;5,4;-8,3
Slettnes Fyr;SN96400;25.03.2024 20:00;4,8;-8,3
Slettnes Fyr;SN96400;25.03.2024 21:00;5,5;-7,7
Slettnes Fyr;SN96400;25.03.2024 22:00;4,9;-7,7
Slettnes Fyr;SN96400;25.03.2024 23:00;6,9;-5,9
Slettnes Fyr;SN96400;26.03.2024 00:00;10,7;-5,4
Slettnes Fyr;SN96400;26.03.2024 01:00;10,7;-6,2
Slettnes Fyr;SN96400;26.03.2024 02:00;9,7;-6,9
Slettnes Fyr;SN96400;26.03.2024 03:00;10,3;-6,9
Slettnes Fyr;SN96400;26.03.2024 04:00;10,5;-6,3
Slettnes Fyr;SN96400;26.03.2024 05:00;11,1;-6
Slettnes Fyr;SN96400;26.03.2024 06:00;11,3;-6,3
Slettnes Fyr;SN96400;26.03.2024 07:00;8,6;-6,6
Slettnes Fyr;SN96400;26.03.2024 08:00;6,1;-6,6
Slettnes Fyr;SN96400;26.03.2024 09:00;6,4;-6,5
Slettnes Fyr;SN96400;26.03.2024 10:00;6,1;-6,1
Slettnes Fyr;SN96400;26.03.2024 11:00;5;-6,2
Slettnes Fyr;SN96400;26.03.2024 12:00;4,9;-5,8
Slettnes Fyr;SN96400;26.03.2024 13:00;5;-4,7
Slettnes Fyr;SN96400;26.03.2024 14:00;5,6;-6,1
Slettnes Fyr;SN96400;26.03.2024 15:00;5,5;-6,7
Slettnes Fyr;SN96400;26.03.2024 16:00;5,5;-7,9
Slettnes Fyr;SN96400;26.03.2024 17:00;5,3;-9,2
Slettnes Fyr;SN96400;26.03.2024 18:00;4,7;-9,5
Slettnes Fyr;SN96400;26.03.2024 19:00;5,5;-9,9
Slettnes Fyr;SN96400;26.03.2024 20:00;6,3;-10,6
Slettnes Fyr;SN96400;26.03.2024 21:00;4,2;-9,9
Slettnes Fyr;SN96400;26.03.2024 22:00;5,5;-11,1
Slettnes Fyr;SN96400;26.03.2024 23:00;10,4;-10,3
Slettnes Fyr;SN96400;27.03.2024 00:00;9,1;-9,6
Slettnes Fyr;SN96400;27.03.2024 01:00;9,8;-8,3
Slettnes Fyr;SN96400;27.03.2024 02:00;4,5;-7,5
Slettnes Fyr;SN96400;27.03.2024 03:00;3,7;-8,3
Slettnes Fyr;SN96400;27.03.2024 04:00;3,3;-7,9
Slettnes Fyr;SN96400;27.03.2024 05:00;3,2;-8,2
Slettnes Fyr;SN96400;27.03.2024 06:00;7,5;-8,4
Slettnes Fyr;SN96400;27.03.2024 07:00;8,3;-6,4
Slettnes Fyr;SN96400;27.03.2024 08:00;10,2;-5,7
Slettnes Fyr;SN96400;27.03.2024 09:00;11,3;-5,4
Slettnes Fyr;SN96400;27.03.2024 10:00;8,3;-4,2
Slettnes Fyr;SN96400;27.03.2024 11:00;7,9;-4,1
Slettnes Fyr;SN96400;27.03.2024 12:00;10,4;-4,2
Slettnes Fyr;SN96400;27.03.2024 13:00;10,6;-4
Slettnes Fyr;SN96400;27.03.2024 14:00;10,8;-4,8
Slettnes Fyr;SN96400;27.03.2024 15:00;9,8;-5
Slettnes Fyr;SN96400;27.03.2024 16:00;5,4;-4,3
Slettnes Fyr;SN96400;27.03.2024 17:00;7,7;-6,3
Slettnes Fyr;SN96400;27.03.2024 18:00;10,9;-7,4
Slettnes Fyr;SN96400;27.03.2024 19:00;8,6;-5,9
Slettnes Fyr;SN96400;27.03.2024 20:00;7;-6,3
Slettnes Fyr;SN96400;27.03.2024 21:00;7,3;-6,8
Slettnes Fyr;SN96400;27.03.2024 22:00;5,9;-8,4
Slettnes Fyr;SN96400;27.03.2024 23:00;8,8;-5,7
Slettnes Fyr;SN96400;28.03.2024 00:00;11,3;-5,6
Slettnes Fyr;SN96400;28.03.2024 01:00;10,3;-5,1
Slettnes Fyr;SN96400;28.03.2024 02:00;11,1;-5,1
Slettnes Fyr;SN96400;28.03.2024 03:00;8,2;-4,4
Slettnes Fyr;SN96400;28.03.2024 04:00;6,4;-3,8
Slettnes Fyr;SN96400;28.03.2024 05:00;5,1;-3,7
Slettnes Fyr;SN96400;28.03.2024 06:00;8,7;-3,9
Slettnes Fyr;SN96400;28.03.2024 07:00;9,1;-3,3
Slettnes Fyr;SN96400;28.03.2024 08:00;8,8;-3,3
Slettnes Fyr;SN96400;28.03.2024 09:00;10,1;-2,8
